LatLng,Rental link,Sales link,company id,company name,company_url,phone number
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1340,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1340,1340,MIG Properties,https://www.justproperty.com/en/company/mig-properties-1340/,971455956278
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1342,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1342,1342,Milestone Real Estate Brokers,https://www.justproperty.com/en/company/milestone-real-estate-brokers-1342/,971551545826
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1131,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1131,1131,Mint International Real Estate,https://www.justproperty.com/en/company/mint-international-real-estate-1131/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1200,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1200,1200,MIP Real Estate Brokerage,https://www.justproperty.com/en/company/mip-real-estate-brokerage-1200/,971528026060
"[25.18511, 55.28104]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=288,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=288,288,MJB Properties,https://www.justproperty.com/en/company/mjb-properties-288/,97143275555
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1346,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1346,1346,Modern Homes Real Estate,https://www.justproperty.com/en/company/modern-homes-real-estate-1346/,97126399333
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1347,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1347,1347,Modern Standards Real Estate,https://www.justproperty.com/en/company/modern-standards-real-estate-1347/,971556848889
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1677,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1677,1677,Modular Real Estate,https://www.justproperty.com/en/company/modular-real-estate-1677/,97148878331
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1349,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1349,1349,Mohi Uddin Real Estate LLC,https://www.justproperty.com/en/company/mohi-uddin-real-estate-llc-1349/,971505875238
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1674,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1674,1674,Mohsen Barazandeh,https://www.justproperty.com/en/company/mohsen-barazandeh-1674/,971505189925
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1351,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1351,1351,Mohsin Real Estate LLC,https://www.justproperty.com/en/company/mohsin-real-estate-llc-1351/,971564423448
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1354,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1354,1354,Moonlight Homes Real Estate,https://www.justproperty.com/en/company/moonlight-homes-real-estate-1354/,97143433542
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1356,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1356,1356,Moosa Moosji Real Estate,https://www.justproperty.com/en/company/moosa-moosji-real-estate-1356/,971501911604
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1697,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1697,1697,Moosani Real Estate,https://www.justproperty.com/en/company/moosani-real-estate-1697/,971529601213
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1611,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1611,1611,More Properties,https://www.justproperty.com/en/company/more-properties-1611/,97142495890
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1359,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1359,1359,Morka Real Estate,https://www.justproperty.com/en/company/morka-real-estate-1359/,97144324415
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=151,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=151,151,Morya Real Estate,https://www.justproperty.com/en/company/morya-real-estate-151/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1361,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1361,1361,Mosaic Properties,https://www.justproperty.com/en/company/mosaic-properties-1361/,971502519094
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1363,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1363,1363,Mountain Gate Real Estate,https://www.justproperty.com/en/company/mountain-gate-real-estate-1363/,97144524466
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=426,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=426,426,Move In Real Estate Broker,https://www.justproperty.com/en/company/move-in-real-estate-broker-426/,97144327866
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=524,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=524,524,MPM Properties,https://www.justproperty.com/en/company/mpm-properties-524/,97126100252
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=623,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=623,623,MPM Properties Dubai,https://www.justproperty.com/en/company/mpm-properties-dubai-623/,97125100684
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1366,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1366,1366,Mr. & Mrs. Stockwell,https://www.justproperty.com/en/company/mr-mrs-stockwell-1366/,971553365111
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1371,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1371,1371,Mufaddal Properties,https://www.justproperty.com/en/company/mufaddal-properties-1371/,97142771142
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1374,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1374,1374,Multi Home Real Estate,https://www.justproperty.com/en/company/multi-home-real-estate-1374/,971554871174
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1741,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1741,1741,Multiflags Real Estate,https://www.justproperty.com/en/company/multiflags-real-estate-1741/,971525817197
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1408,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1408,1408,Muraba,https://www.justproperty.com/en/company/muraba-1408/,97143253144
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1409,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1409,1409,Mustafa Al Ansari Real Estate Broker,https://www.justproperty.com/en/company/mustafa-al-ansari-real-estate-broker-1409/,97144473277
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1411,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1411,1411,My Home Properties,https://www.justproperty.com/en/company/my-home-properties-1411/,97142775070
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1414,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1414,1414,MyRent,https://www.justproperty.com/en/company/myrent-1414/,97143990704
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1763,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1763,1763,N Seven G R P Real Estate,https://www.justproperty.com/en/company/n-seven-g-r-p-real-estate-1763/,971553923567
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1418,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1418,1418,Naif Al Rostamani Real Estate,https://www.justproperty.com/en/company/naif-al-rostamani-real-estate-1418/,971504530109
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1419,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1419,1419,Nakheel Properties,https://www.justproperty.com/en/company/nakheel-properties-1419/,97143903333
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=492,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=492,492,Nationwide Middle East Properties LLC,https://www.justproperty.com/en/company/nationwide-middle-east-properties-llc-492/,97124912291
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=607,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=607,607,Nest Planners Real Estate Brokers,https://www.justproperty.com/en/company/nest-planners-real-estate-brokers-607/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1425,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1425,1425,New Age Real Estate,https://www.justproperty.com/en/company/new-age-real-estate-1425/,97144327307
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1075,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1075,1075,New Arabian Holiday Homes Rental,https://www.justproperty.com/en/company/new-arabian-holiday-homes-rental-1075/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1710,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1710,1710,New Concept Real Estate,https://www.justproperty.com/en/company/new-concept-real-estate-1710/,67466800
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=937,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=937,937,New Day to Day Real Estate,https://www.justproperty.com/en/company/new-day-to-day-real-estate-937/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1427,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1427,1427,New Reliable Properties Broker,https://www.justproperty.com/en/company/new-reliable-properties-broker-1427/,971508421333
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1429,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1429,1429,New Way Real Estate Brokers,https://www.justproperty.com/en/company/new-way-real-estate-brokers-1429/,971508443339
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=450,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=450,450,Next Level Real Estate,https://www.justproperty.com/en/company/next-level-real-estate-450/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1430,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1430,1430,Nexus Capital Real Estate Brokers,https://www.justproperty.com/en/company/nexus-capital-real-estate-brokers-1430/,97143434199
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1641,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1641,1641,Nexus Homes Property Management,https://www.justproperty.com/en/company/nexus-homes-property-management-1641/,971582701300
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1432,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1432,1432,Nghaferi Properties,https://www.justproperty.com/en/company/nghaferi-properties-1432/,971543040872
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=770,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=770,770,Noor Al Fajr Real Estate Brokerage,https://www.justproperty.com/en/company/noor-al-fajr-real-estate-brokerage-770/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1013,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1013,1013,Notting Hills Real Estate LLC,https://www.justproperty.com/en/company/notting-hills-real-estate-llc-1013/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1435,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1435,1435,Novel Homes Properties,https://www.justproperty.com/en/company/novel-homes-properties-1435/,97145519969
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1438,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1438,1438,Nshama,https://www.justproperty.com/en/company/nshama-1438/,97144328877
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1442,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1442,1442,Oakwood Properties,https://www.justproperty.com/en/company/oakwood-properties-1442/,97143119011
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1444,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1444,1444,Ocean Front Real Estate,https://www.justproperty.com/en/company/ocean-front-real-estate-1444/,97143326877
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1446,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1446,1446,OkDubai Holidays,https://www.justproperty.com/en/company/okdubai-holidays-1446/,97144297966
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1447,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1447,1447,One Earth Real Estate Broker,https://www.justproperty.com/en/company/one-earth-real-estate-broker-1447/,97143999055
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1464,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1464,1464,One Perfect Stay,https://www.justproperty.com/en/company/one-perfect-stay-1464/,971502786016
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1766,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1766,1766,Onix Homes Real Estate Broker,https://www.justproperty.com/en/company/onix-homes-real-estate-broker-1766/,97145149665
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=776,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=776,776,Open Source Real Estate,https://www.justproperty.com/en/company/open-source-real-estate-776/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1466,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1466,1466,Oracle Properties,https://www.justproperty.com/en/company/oracle-properties-1466/,97144327825
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1467,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1467,1467,Orient Desert Real Estate,https://www.justproperty.com/en/company/orient-desert-real-estate-1467/,971553031333
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1468,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1468,1468,Orient Gate Real Estate,https://www.justproperty.com/en/company/orient-gate-real-estate-1468/,971506008300
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=95,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=95,95,Oryx World,https://www.justproperty.com/en/company/oryx-world-95/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=978,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=978,978,Outlook Properties,https://www.justproperty.com/en/company/outlook-properties-978/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1469,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1469,1469,Oxford Real Estate,https://www.justproperty.com/en/company/oxford-real-estate-1469/,971558129465
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1470,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1470,1470,Pacific Investment,https://www.justproperty.com/en/company/pacific-investment-1470/,97144537777
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1472,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1472,1472,Palma Real Estate LLC,https://www.justproperty.com/en/company/palma-real-estate-llc-1472/,97144522202
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1473,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1473,1473,Panorama Real Estate,https://www.justproperty.com/en/company/panorama-real-estate-1473/,97142659944
"[25.192079, 55.266367]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=363,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=363,363,Paradise Oasis Real Estate Brokers,https://www.justproperty.com/en/company/paradise-oasis-real-estate-brokers-363/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1745,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1745,1745,Paradise Real Estate,https://www.justproperty.com/en/company/paradise-real-estate-1745/,506468299
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1474,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1474,1474,Parasol Real Estate LLC,https://www.justproperty.com/en/company/parasol-real-estate-llc-1474/,97143942279
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1475,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1475,1475,Peace Homes Real Estate,https://www.justproperty.com/en/company/peace-homes-real-estate-1475/,97145539027
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1772,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1772,1772,Pearl Homes FZ LLC,https://www.justproperty.com/en/company/pearl-homes-fz-llc-1772/,971506273122
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1477,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1477,1477,Perfect Property Management,https://www.justproperty.com/en/company/perfect-property-management-1477/,97172338938
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1478,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1478,1478,Perfect Property Management Abu Dhabi,https://www.justproperty.com/en/company/perfect-property-management-abu-dhabi-1478/,97126670682
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=300,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=300,300,Perfect Range Real Estate,https://www.justproperty.com/en/company/perfect-range-real-estate-300/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=12,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=12,12,PH Real Estate Brokers,https://www.justproperty.com/en/company/ph-real-estate-brokers-12/,44087000
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1480,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1480,1480,Pink Property LLC,https://www.justproperty.com/en/company/pink-property-llc-1480/,971508007465
"[25.095442, 55.175899]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1203,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1203,1203,PK Holidays,https://www.justproperty.com/en/company/pk-holidays-1203/,97144541140
"[25.095442, 55.175899]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1196,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1196,1196,PK Properties,https://www.justproperty.com/en/company/pk-properties-1196/,971506264685
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=374,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=374,374,Pleasant Real Estate Brokers,https://www.justproperty.com/en/company/pleasant-real-estate-brokers-374/,97143804400
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1481,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1481,1481,Positive Properties,https://www.justproperty.com/en/company/positive-properties-1481/,971562166165
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=835,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=835,835,Posto Bello Real Estate,https://www.justproperty.com/en/company/posto-bello-real-estate-835/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1483,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1483,1483,Premier Choice,https://www.justproperty.com/en/company/premier-choice-1483/,971551050288
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1486,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1486,1486,Prestige Home Real Estate,https://www.justproperty.com/en/company/prestige-home-real-estate-1486/,97143336556
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1487,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1487,1487,Prestige Life Real Estate,https://www.justproperty.com/en/company/prestige-life-real-estate-1487/,971600540449
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1627,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1627,1627,Prestige Real Estate,https://www.justproperty.com/en/company/prestige-real-estate-1627/,971556625218
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1740,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1740,1740,Prestige Real Estate Investment,https://www.justproperty.com/en/company/prestige-real-estate-investment-1740/,67410444
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1489,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1489,1489,Prima Luxury Real Estate,https://www.justproperty.com/en/company/prima-luxury-real-estate-1489/,97143799507
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1490,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1490,1490,Prime Home Properties,https://www.justproperty.com/en/company/prime-home-properties-1490/,971558870255
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=161,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=161,161,Prime Homes Real Estate,https://www.justproperty.com/en/company/prime-homes-real-estate-161/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1479,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1479,1479,Prime Wings Real Estate,https://www.justproperty.com/en/company/prime-wings-real-estate-1479/,97144210650
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1492,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1492,1492,Primera Real Estate Brokerage LLC,https://www.justproperty.com/en/company/primera-real-estate-brokerage-llc-1492/,971503588882
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1494,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1494,1494,Primrose Real Estate,https://www.justproperty.com/en/company/primrose-real-estate-1494/,971551094941
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1495,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1495,1495,Pro Homes Properties LLC,https://www.justproperty.com/en/company/pro-homes-properties-llc-1495/,971552339965
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1248,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1248,1248,Profile Group Properties,https://www.justproperty.com/en/company/profile-group-properties-1248/,97126355500
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1496,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1496,1496,Proper Property Dubai,https://www.justproperty.com/en/company/proper-property-dubai-1496/,971555512264
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=577,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=577,577,Property Boutique,https://www.justproperty.com/en/company/property-boutique-577/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1497,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1497,1497,Property Bureau,https://www.justproperty.com/en/company/property-bureau-1497/,97142779533
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1499,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1499,1499,Property Hub Real Estate Broker,https://www.justproperty.com/en/company/property-hub-real-estate-broker-1499/,97145516250
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1502,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1502,1502,Property Portfolios International,https://www.justproperty.com/en/company/property-portfolios-international-1502/,971561159721
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1693,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1693,1693,Property Tech LLC,https://www.justproperty.com/en/company/property-tech-llc-1693/,971556845500
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1513,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1513,1513,Propfolio Real Estate,https://www.justproperty.com/en/company/propfolio-real-estate-1513/,971508524616
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1644,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1644,1644,Provident Real Estate,https://www.justproperty.com/en/company/provident-real-estate-1644/,971505057143
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1515,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1515,1515,Pyramid Star Real Estate Brokerage,https://www.justproperty.com/en/company/pyramid-star-real-estate-brokerage-1515/,97143925606
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1715,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1715,1715,Qaisar Real Estate,https://www.justproperty.com/en/company/qaisar-real-estate-1715/,971529771155
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1732,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1732,1732,Quality House Real Estate,https://www.justproperty.com/en/company/quality-house-real-estate-1732/,552249736
