Folder,File,Error,Time
phoneRawDataFile-30909000002064-1575470137288,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002066-1575470132239,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002021-1575470141976,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002077-1575470148097,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000001995-1575470144679,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002043-1575470144101,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002009-1575470142642,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002058-1575470145262,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002054-1575470144974,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002038-1575470132091,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000001988-1575470137140,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002068-1575470141972,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002040-1575470149268,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000001993-1575470135473,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002024-1575470133744,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002049-1575470134196,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002020-1575470134792,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002006-1575470144349,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002023-1575470128903,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002073-1575470130515,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002003-1575470139297,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002004-1575470128550,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002026-1575470143562,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002045-1575470154484,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002030-1575470145049,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000001987-1575470148802,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002025-1575470141989,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002082-1575470145147,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002012-1575470153363,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002015-1575470139637,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002008-1575470133581,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002042-1575470131630,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002060-1575470145315,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002027-1575470123630,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000001992-1575470138951,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002072-1575470141783,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002086-1575470151792,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002079-1575470139029,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000001997-1575470144658,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002044-1575470149181,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002059-1575470154076,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002065-1575470129367,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002041-1575470136961,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002078-1575470129674,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002010-1575470146996,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002075-1575470149529,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002083-1575470130226,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002061-1575470122027,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002053-1575470135698,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002062-1575470135569,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002017-1575470124128,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002050-1575470146180,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002074-1575470142708,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002055-1575470149854,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002069-1575470152353,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002035-1575470142841,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002056-1575470136643,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000002057-1575470122715,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000001986-1575470149861,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000001999-1575470134678,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:35
phoneRawDataFile-30909000001988-1575469841800,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002023-1575469808372,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002072-1575469817311,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002061-1575469834532,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002052-1575469812759,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002001-1575469812400,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002043-1575469808801,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002077-1575469819800,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002049-1575469824750,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000001990-1575469820248,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002027-1575469807154,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002063-1575469813732,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002014-1575469844860,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002082-1575469825382,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000001994-1575469816261,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002056-1575469833638,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002035-1575469811712,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002008-1575469822519,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000001998-1575469811737,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002080-1575469805963,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002085-1575469811395,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002041-1575469815427,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002006-1575469819262,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002047-1575469818432,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002076-1575469816042,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002062-1575469825611,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002034-1575469813459,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000001991-1575469804667,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000001995-1575469820418,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002016-1575469817627,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002039-1575469811981,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002054-1575469813336,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002073-1575469808719,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000001985-1575469822164,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002060-1575469806316,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002013-1575469814033,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002004-1575469814228,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000001984-1575469820716,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002071-1575469817771,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002026-1575469825887,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002053-1575469818774,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002067-1575469819857,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002020-1575469808860,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002002-1575469810065,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002007-1575469823851,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002078-1575469826104,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002066-1575469804249,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002050-1575469815755,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002048-1575469850738,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002010-1575469818941,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002036-1575469815865,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000001986-1575469817451,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002058-1575469819406,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002045-1575469816867,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002009-1575469821476,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002086-1575469819505,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002069-1575469812202,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002088-1575469824816,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002064-1575469825972,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002075-1575469813164,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000001999-1575469815188,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002057-1575469821636,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002068-1575469810792,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002059-1575469814559,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002005-1575469820604,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002029-1575469813997,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002065-1575469815287,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002019-1575469827824,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002015-1575469814128,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002003-1575469817386,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002070-1575469807495,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002046-1575469825270,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002051-1575469820187,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002083-1575469816620,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002032-1575469849560,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002025-1575469823112,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000001993-1575469823080,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002022-1575469823798,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000001992-1575469844520,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002044-1575469822632,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002024-1575469800204,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000001989-1575469826742,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002031-1575469836607,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002011-1575469804845,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002081-1575469826326,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000001987-1575469823497,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002017-1575469805263,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002000-1575469821257,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002030-1575469834228,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002079-1575469827432,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000001996-1575469814293,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002012-1575469820800,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002087-1575469811626,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002038-1575469815799,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002055-1575469828013,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002042-1575469807745,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002033-1575469823442,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002084-1575469819085,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002040-1575469804955,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002074-1575469824826,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000001997-1575469824476,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002021-1575469811429,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002018-1575469818292,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002037-1575469805285,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-30909000002028-1575469815681,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:30
phoneRawDataFile-20909000007988-1575469597024,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000008031-1575469573874,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000008108-1575469578424,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000008081-1575469581188,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000007999-1575469565959,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000008099-1575469573779,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000008058-1575469566804,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000008120-1575469566134,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000008068-1575469596201,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000008078-1575469580211,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000008098-1575469565233,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000007987-1575469572189,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000008076-1575469582733,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000008026-1575469579644,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000008013-1575469571405,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000008020-1575469589711,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
phoneRawDataFile-20909000008006-1575469571297,Corrupt_zip_file,Corrupt folder error,2019-12-04 19:26
